dates,region,department,commune,IdpsInd,IdpReturn,ReturnFromOutsideBorder,Refugees,RessortissantPaysTiers
2019-12-31,Tillabéri,Tillaberi,Sakoira,0,,,,
2019-12-31,Tillabéri,Tillaberi,Tillaberi,1461,,,,
2019-12-31,Tillabéri,Tera,Goroual,644,,,,
2019-12-31,Tillabéri,Tillaberi,Anzourou,0,,,,
2019-12-31,Tillabéri,Tillaberi,Dessa,573,,,,
2019-12-31,Tillabéri,Ouallam,Dingazi,,,,,
2019-12-31,Tillabéri,Banibangou,Banibangou,6188,,,,
2019-12-31,Tahoua,Tillia,Tillia,2051,,,,
2019-12-31,Tillabéri,Abala,Sanam,0,,,,
2019-12-31,Tillabéri,Torodi,Torodi,877,,,,
2019-12-31,Tillabéri,Ayerou,Inates,31090,,,,
2019-12-31,Tillabéri,Ayerou,Ayerou,6311,,,,
2023-04-30,Diffa,Nguigmi,Kabalewa,649,0,0,350,0
2023-04-30,Diffa,Nguigmi,Kabalewa,800,0,0,140,0
2023-04-30,Diffa,Nguigmi,Kabalewa,288,0,0,35,0
2023-04-30,Diffa,Nguigmi,Kabalewa,1600,0,0,70,0
2023-04-30,Diffa,Nguigmi,Kabalewa,4800,2880,0,5600,0
2023-04-30,Diffa,Nguigmi,Kabalewa,640,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,640,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,640,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,320,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,160,32,70,70,0
2023-04-30,Diffa,Nguigmi,Nguigmi,640,0,0,140,0
2023-04-30,Diffa,Nguigmi,Nguigmi,320,160,70,70,0
2023-04-30,Diffa,Nguigmi,Nguigmi,640,0,0,70,0
2023-04-30,Diffa,Nguigmi,Nguigmi,640,0,0,70,0
2023-04-30,Diffa,Nguigmi,Nguigmi,480,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,384,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,320,32,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,320,64,0,140,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,160,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,160,0,70,0
2023-04-30,Diffa,Nguigmi,Nguigmi,320,320,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,640,320,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,3200,0,0,0,0
2023-04-30,Diffa,Ngourti,Ngourti,160,64,70,70,0
2023-04-30,Diffa,Ngourti,Ngourti,160,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,960,1920,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,80,112,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,128,74,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,48,64,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,384,480,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,16,32,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,22,16,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,32,10,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,48,64,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,32,29,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,12,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,96,112,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,16,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,1120,1280,0,0,0
2023-04-30,Diffa,Maine_Soroa,Foulatari,48,10,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,160,48,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,332,48,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,16,10,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,112,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,128,64,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,192,96,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,128,192,100,100,0
2023-04-30,Diffa,Nguigmi,Kabalewa,320,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,960,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,960,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,384,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,960,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,1280,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,1280,320,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,320,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,128,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,512,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,800,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,480,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,176,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,3200,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,960,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,320,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,320,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,825,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,480,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,0,0,0,0
2023-04-30,Diffa,Ngourti,Ngourti,0,224,0,0,0
2023-04-30,Diffa,Ngourti,Ngourti,0,160,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,2560,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,320,0,8,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,480,0,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,480,64,70,49,0
2023-04-30,Diffa,Nguigmi,Kabalewa,544,0,0,140,0
2023-04-30,Diffa,Nguigmi,Kabalewa,640,320,0,300,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,960,160,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,224,320,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,185,403,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,128,32,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,29,16,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,16,22,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,32,16,0,0,0
2023-04-30,Diffa,Goudoumaria,Goudoumaria,128,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,48,128,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,64,48,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,16,10,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,32,48,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,16,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,128,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,160,80,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,320,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,64,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,256,160,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,25,16,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,128,96,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,320,64,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,304,32,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,160,16,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,128,96,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,32,16,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,800,160,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,640,256,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,300,16,0,0,0
2023-04-30,Diffa,Diffa,Diffa,1600,0,0,258,0
2023-04-30,Diffa,Diffa,Diffa,480,0,0,250,0
2023-04-30,Diffa,Diffa,Diffa,800,0,0,60,0
2023-04-30,Diffa,Diffa,Diffa,640,160,0,500,0
2023-04-30,Diffa,Diffa,Diffa,640,0,0,1250,0
2023-04-30,Diffa,Diffa,Diffa,800,160,900,1500,0
2023-04-30,Diffa,Diffa,Diffa,960,0,0,200,0
2023-04-30,Diffa,Diffa,Diffa,1280,0,0,340,0
2023-04-30,Diffa,Diffa,Diffa,320,0,0,80,0
2023-04-30,Diffa,Diffa,Diffa,1257,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,480,80,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,640,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,640,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,0,560,0
2023-04-30,Diffa,Diffa,Diffa,480,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,736,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,544,0,0,700,0
2023-04-30,Diffa,Diffa,Diffa,224,0,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,307,134,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,96,64,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,22,64,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,80,10,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,201,112,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,160,32,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,656,102,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,160,64,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,128,58,0,0,0
2023-04-30,Diffa,Nguigmi,Kabalewa,320,64,0,0,0
2023-04-30,Diffa,Nguigmi,Nguigmi,361,128,0,2304,0
2023-04-30,Diffa,Nguigmi,Nguigmi,160,128,0,280,0
2023-04-30,Diffa,Diffa,Chetimari,640,128,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,640,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,80,160,0,0,0
2023-04-30,Diffa,Bosso,Toumour,169,0,0,0,0
2023-04-30,Diffa,Bosso,Toumour,128,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,480,640,0,500,0
2023-04-30,Diffa,Diffa,Diffa,800,0,0,1100,0
2023-04-30,Diffa,Diffa,Diffa,960,0,300,3500,0
2023-04-30,Diffa,Bosso,Toumour,576,0,0,250,0
2023-04-30,Diffa,Bosso,Toumour,736,0,0,0,0
2023-04-30,Diffa,Bosso,Toumour,480,0,0,50,0
2023-04-30,Diffa,Bosso,Toumour,64,0,0,250,0
2023-04-30,Diffa,Bosso,Bosso,1600,0,0,50,0
2023-04-30,Diffa,Maine_Soroa,Foulatari,480,160,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,256,320,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,1939,10,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,128,0,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,160,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,128,35,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,912,48,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,448,64,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,272,224,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,192,128,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,272,176,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,64,16,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,32,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,64,80,525,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,153,864,245,1120,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,352,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,1920,0,140,0,0
2023-04-30,Diffa,Diffa,Gueskerou,960,0,350,0,0
2023-04-30,Diffa,Diffa,Gueskerou,0,96,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,0,1280,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,0,1600,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,320,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,1600,0,280,0,0
2023-04-30,Diffa,Diffa,Gueskerou,192,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,480,0,70,0,0
2023-04-30,Diffa,Bosso,Toumour,1920,0,2100,0,0
2023-04-30,Diffa,Bosso,Toumour,960,0,210,0,0
2023-04-30,Diffa,Bosso,Toumour,1600,0,350,0,0
2023-04-30,Diffa,Bosso,Toumour,800,0,210,0,0
2023-04-30,Diffa,Bosso,Toumour,320,0,210,0,0
2023-04-30,Diffa,Bosso,Toumour,640,0,0,0,0
2023-04-30,Diffa,Bosso,Toumour,416,0,140,0,0
2023-04-30,Diffa,Bosso,Toumour,640,0,210,0,0
2023-04-30,Diffa,Bosso,Toumour,96,0,140,0,0
2023-04-30,Diffa,Bosso,Toumour,480,0,0,0,0
2023-04-30,Diffa,Bosso,Toumour,64,0,70,0,0
2023-04-30,Diffa,Bosso,Toumour,64,0,0,0,0
2023-04-30,Diffa,Bosso,Toumour,0,0,,,
2023-04-30,Diffa,Diffa,Diffa,320,0,280,0,0
2023-04-30,Diffa,Diffa,Diffa,96,0,70,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,140,0,0
2023-04-30,Diffa,Diffa,Gueskerou,800,0,210,0,0
2023-04-30,Diffa,Diffa,Gueskerou,556,0,70,0,0
2023-04-30,Diffa,Diffa,Diffa,352,0,350,0,0
2023-04-30,Diffa,Diffa,Diffa,448,0,70,0,0
2023-04-30,Diffa,Diffa,Diffa,128,0,140,0,0
2023-04-30,Diffa,Diffa,Diffa,1600,0,2100,0,0
2023-04-30,Diffa,Diffa,Diffa,960,0,700,0,0
2023-04-30,Diffa,Diffa,Diffa,960,0,350,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,210,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,210,0,0
2023-04-30,Diffa,Diffa,Gueskerou,3200,0,700,0,0
2023-04-30,Diffa,Diffa,Gueskerou,640,0,70,0,0
2023-04-30,Diffa,Diffa,Gueskerou,2848,0,140,0,0
2023-04-30,Diffa,Diffa,Gueskerou,1120,0,210,0,0
2023-04-30,Diffa,Diffa,Gueskerou,2080,0,315,0,0
2023-04-30,Diffa,Diffa,Diffa,480,0,140,0,0
2023-04-30,Diffa,Diffa,Gueskerou,656,0,140,0,0
2023-04-30,Diffa,Diffa,Diffa,1600,0,350,0,0
2023-04-30,Diffa,Diffa,Gueskerou,640,0,70,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,1050,0,0
2023-04-30,Diffa,Diffa,Gueskerou,1120,0,70,0,0
2023-04-30,Diffa,Diffa,Gueskerou,480,0,140,0,0
2023-04-30,Diffa,Diffa,Gueskerou,480,0,140,0,0
2023-04-30,Diffa,Diffa,Gueskerou,480,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,960,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,800,0,700,0,0
2023-04-30,Diffa,Diffa,Diffa,880,0,245,0,0
2023-04-30,Diffa,Diffa,Gueskerou,2400,0,350,0,0
2023-04-30,Diffa,Diffa,Gueskerou,2240,0,1050,0,0
2023-04-30,Diffa,Diffa,Diffa,320,0,70,0,0
2023-04-30,Diffa,Diffa,Diffa,800,0,490,0,0
2023-04-30,Diffa,Bosso,Bosso,112,0,0,0,0
2023-04-30,Diffa,Bosso,Bosso,803,0,0,0,0
2023-04-30,Diffa,Bosso,Bosso,480,0,0,0,0
2023-04-30,Diffa,Bosso,Bosso,96,0,0,0,0
2023-04-30,Diffa,Bosso,Bosso,384,0,105,0,0
2023-04-30,Diffa,Bosso,Bosso,64,0,140,0,0
2023-04-30,Diffa,Bosso,Bosso,960,0,700,0,0
2023-04-30,Diffa,Bosso,Bosso,96,0,105,0,0
2023-04-30,Diffa,Bosso,Bosso,1600,0,3500,0,0
2023-04-30,Diffa,Diffa,Diffa,96,0,210,0,0
2023-04-30,Diffa,Bosso,Bosso,96,0,0,0,0
2023-04-30,Diffa,Bosso,Bosso,320,0,0,0,0
2023-04-30,Diffa,Bosso,Bosso,320,3200,700,0,0
2023-04-30,Diffa,Diffa,Gueskerou,960,0,350,0,0
2023-04-30,Diffa,Diffa,Gueskerou,320,0,140,0,0
2023-04-30,Diffa,Diffa,Diffa,480,0,210,0,0
2023-04-30,Diffa,Diffa,Diffa,1280,0,210,0,0
2023-04-30,Diffa,Diffa,Diffa,937,0,350,0,0
2023-04-30,Diffa,Diffa,Diffa,288,0,140,0,0
2023-04-30,Diffa,Diffa,Diffa,960,0,350,0,0
2023-04-30,Diffa,Diffa,Diffa,960,0,1400,0,0
2023-04-30,Diffa,Diffa,Diffa,384,0,105,0,0
2023-04-30,Diffa,Diffa,Gueskerou,198,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,960,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,10,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,16000,0,2100,0,0
2023-04-30,Diffa,Bosso,Bosso,1600,640,0,1600,0
2023-04-30,Diffa,Bosso,Toumour,64,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,736,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,960,0,0,350,0
2023-04-30,Diffa,Diffa,Diffa,640,0,0,400,0
2023-04-30,Diffa,Diffa,Diffa,640,0,0,200,0
2023-04-30,Diffa,Diffa,Diffa,800,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,0,0,0,640,0
2023-04-30,Diffa,Diffa,Diffa,320,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,320,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,320,0,210,0,0
2023-04-30,Diffa,Diffa,Diffa,96,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,640,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,0,320,70,0,0
2023-04-30,Diffa,Diffa,Chetimari,160,0,70,0,0
2023-04-30,Diffa,Diffa,Chetimari,96,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,0,0,0,5241,0
2023-04-30,Diffa,Diffa,Diffa,0,0,0,1750,0
2023-04-30,Diffa,Diffa,Diffa,320,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,96,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,320,0,0,0,0
2023-04-30,Diffa,Diffa,Gueskerou,96,0,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,224,90,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,288,22,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,128,80,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,89,96,0,0,0
2023-04-30,Diffa,Diffa,Chetimari,96,64,0,0,0
2023-04-30,Diffa,Diffa,Diffa,160,38,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,32,22,0,0,0
2023-04-30,Diffa,Diffa,Diffa,2240,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,1760,0,0,0,0
2023-04-30,Diffa,Diffa,Diffa,896,0,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,64,32,0,0,0
2023-04-30,Diffa,Maine_Soroa,Maine_Soroa,54,32,0,0,0
2023-04-30,Maradi,Madarounfa,Madarounfa,135,45,35,35,0
2023-04-30,Maradi,Madarounfa,Madarounfa,45,18,21,525,0
2023-04-30,Maradi,Madarounfa,Madarounfa,23,0,140,210,0
2023-04-30,Maradi,Madarounfa,Madarounfa,32,0,0,32,0
2023-04-30,Maradi,Madarounfa,Madarounfa,45,0,0,1890,0
2023-04-30,Maradi,Madarounfa,Madarounfa,216,50,0,70,70
2023-04-30,Maradi,Madarounfa,Madarounfa,68,45,0,0,0
2023-04-30,Maradi,Madarounfa,Gabi,23,0,49,700,0
2023-04-30,Maradi,Madarounfa,Gabi,18,225,7,0,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,342,0,0,0,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,144,0,0,0,0
2023-04-30,Maradi,Madarounfa,Gabi,113,9000,0,574,0
2023-04-30,Maradi,Madarounfa,Gabi,450,90,0,490,0
2023-04-30,Maradi,Madarounfa,Gabi,41,0,126,42,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,45,810,0,0,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,621,9,0,0,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,54,0,0,4,0
2023-04-30,Maradi,Madarounfa,Gabi,194,0,0,210,0
2023-04-30,Maradi,Madarounfa,Gabi,68,45,0,154,0
2023-04-30,Maradi,Madarounfa,Gabi,149,0,175,0,0
2023-04-30,Maradi,Madarounfa,Gabi,99,54,91,1736,0
2023-04-30,Maradi,Madarounfa,Gabi,113,0,0,147,0
2023-04-30,Maradi,Madarounfa,Gabi,131,9,7,0,0
2023-04-30,Maradi,Madarounfa,Gabi,77,32,21,140,0
2023-04-30,Maradi,Madarounfa,Safo,225,68,0,0,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,135,23,0,0,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,9,0,0,0,0
2023-04-30,Maradi,Madarounfa,Safo,230,95,0,140,0
2023-04-30,Maradi,Madarounfa,Gabi,54,0,49,0,0
2023-04-30,Maradi,Madarounfa,Gabi,675,450,0,350,0
2023-04-30,Maradi,Madarounfa,Gabi,0,135,105,105,0
2023-04-30,Maradi,Madarounfa,Gabi,900,0,0,1400,0
2023-04-30,Maradi,Madarounfa,Gabi,59,99,15,0,0
2023-04-30,Maradi,Madarounfa,Gabi,450,0,280,70,0
2023-04-30,Maradi,Madarounfa,Gabi,72,0,35,42,0
2023-04-30,Maradi,Madarounfa,Gabi,59,144,0,1400,0
2023-04-30,Maradi,Madarounfa,Gabi,90,225,0,140,0
2023-04-30,Maradi,Madarounfa,Gabi,27,36,0,84,0
2023-04-30,Maradi,Madarounfa,Dan_Issa,9,36,0,70,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,77,45,0,189,0
2023-04-30,Maradi,Madarounfa,Dan_Issa,360,135,126,35,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,207,153,189,189,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,540,135,0,700,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,41,0,0,7,0
2023-04-30,Maradi,Madarounfa,Gabi,45,0,0,0,0
2023-04-30,Maradi,Madarounfa,Madarounfa,32,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,158,0,0,2100,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,549,0,0,4043,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,36,0,0,70,0
2023-04-30,Maradi,Madarounfa,Gabi,0,0,308,0,0
2023-04-30,Maradi,Madarounfa,Safo,225,360,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,23,0,28,70,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,770,225,70,301,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,225,135,700,560,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,14,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,198,0,0,0,0
2023-04-30,Maradi,Madarounfa,Safo,45,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,194,0,42,357,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,45,0,15,0,0
2023-04-30,Maradi,Madarounfa,Dan_Issa,27,0,0,70,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,135,0,35,21,0
2023-04-30,Maradi,Madarounfa,Dan_Issa,27,23,0,161,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,14,0,14,28,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,450,0,0,1050,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,149,0,42,511,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,270,0,119,1400,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,248,0,100,120,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,18,0,21,14,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,68,0,0,21,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,180,225,210,210,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,491,383,686,252,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,18,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,675,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,225,0,0,406,0
2023-04-30,Maradi,Madarounfa,Sarkin_Yamma,153,0,0,0,0
2023-04-30,Maradi,Madarounfa,Gabi,54,360,0,0,0
2023-04-30,Maradi,Madarounfa,Gabi,203,90,140,140,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,36,0,0,49,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,450,1350,0,990,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,90,0,35,140,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,108,0,105,294,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,90,0,70,210,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,131,158,392,1218,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,45,0,140,2100,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,45,32,70,420,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,0,0,0,56,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,0,0,42,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,185,0,0,350,0
2023-04-30,Maradi,Madarounfa,Gabi,32,27,0,70,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,450,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,45,41,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,135,900,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,0,0,0,175,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,54,0,0,99,0
2023-04-30,Maradi,Madarounfa,Madarounfa,0,0,0,80,0
2023-04-30,Maradi,Madarounfa,Safo,621,0,0,9,0
